股票名称,股票代码,多少天内最高量(20/60/120/240),板块名称,板块进3天涨幅超过1.5%天数
平安银行, 000001, 60, 标普道琼斯A股, 0
平安银行, 000001, 60, MSCI概念, 0
平安银行, 000001, 60, 深股通, 0
平安银行, 000001, 60, 证金持股, 0
万科A, 000002, 0, 标普道琼斯A股, 0
万科A, 000002, 0, 超级品牌, 0
万科A, 000002, 0, MSCI概念, 0
万科A, 000002, 0, 深股通, 0
万科A, 000002, 0, 体育产业, 0
万科A, 000002, 0, 同花顺漂亮100, 0
万科A, 000002, 0, 物业管理, 0
万科A, 000002, 0, 证金持股, 0
万科A, 000002, 0, 装配式建筑, 0
国华网安, 000004, 0, 车联网, 0
国华网安, 000004, 0, 电力物联网, 0
国华网安, 000004, 0, 鸿蒙概念, 0
国华网安, 000004, 0, 华为概念, 0
国华网安, 000004, 0, 壳资源, 0
国华网安, 000004, 0, 物联网, 0
国华网安, 000004, 0, 信创, 0
国华网安, 000004, 0, 网络安全, 0
国华网安, 000004, 0, 摘帽, 0
国华网安, 000004, 0, 5G, 0
ST星源, 000005, 0, 广东自贸区, 0
ST星源, 000005, 0, 固废处理, 0
ST星源, 000005, 0, ST板块, 0
ST星源, 000005, 0, 土壤修复, 0
深振业A, 000006, 0, 物业管理, 0
深振业A, 000006, 0, 粤港澳大湾区, 0
深振业A, 000006, 0, 证金持股, 0
*ST全新, 000007, 20, 举牌, 0
*ST全新, 000007, 20, ST板块, 0
*ST全新, 000007, 20, 粤港澳大湾区, 0
神州高铁, 000008, 0, 标普道琼斯A股, 0
神州高铁, 000008, 0, 工业4.0, 0
神州高铁, 000008, 0, 国企改革, 0
神州高铁, 000008, 0, 华为概念, 0
神州高铁, 000008, 0, 机器人概念, 0
神州高铁, 000008, 0, PPP概念, 0
神州高铁, 000008, 0, 融资融券, 0
神州高铁, 000008, 0, 深股通, 0
神州高铁, 000008, 0, 腾讯概念, 0
神州高铁, 000008, 0, 央企国企改革, 0
神州高铁, 000008, 0, 一带一路, 0
神州高铁, 000008, 0, 云计算, 0
神州高铁, 000008, 0, 智能物流, 0
神州高铁, 000008, 0, 智能制造, 0
神州高铁, 000008, 0, 职业教育, 0
中国宝安, 000009, 0, 标普道琼斯A股, 0
中国宝安, 000009, 0, 北交所概念, 0
中国宝安, 000009, 0, 比亚迪概念, 1
中国宝安, 000009, 0, 宁德时代概念, 0
中国宝安, 000009, 0, 参股新三板, 0
中国宝安, 000009, 0, 充电桩, 0
中国宝安, 000009, 0, 创投, 0
中国宝安, 000009, 0, 储能, 0
中国宝安, 000009, 0, 锂电池, 0
中国宝安, 000009, 0, 分拆上市意愿, 0
中国宝安, 000009, 0, 军工, 0
中国宝安, 000009, 0, 融资融券, 0
中国宝安, 000009, 0, 深股通, 0
中国宝安, 000009, 0, 生物医药, 0
中国宝安, 000009, 0, 土地流转, 0
中国宝安, 000009, 0, 物业管理, 0
中国宝安, 000009, 0, 小金属概念, 0
中国宝安, 000009, 0, 新能源汽车, 1
中国宝安, 000009, 0, 粤港澳大湾区, 0
美丽生态, 000010, 0, 煤炭概念, 0
美丽生态, 000010, 0, PPP概念, 0
美丽生态, 000010, 0, 新型城镇化, 0
深物业A, 000011, 0, 物业管理, 0
深物业A, 000011, 0, 新型城镇化, 0
深物业A, 000011, 0, 一带一路, 0
深物业A, 000011, 0, 粤港澳大湾区, 0
南玻A, 000012, 0, 标普道琼斯A股, 0
南玻A, 000012, 0, 光伏概念, 0
南玻A, 000012, 0, 军工, 0
南玻A, 000012, 0, OLED, 0
南玻A, 000012, 0, 融资融券, 0
南玻A, 000012, 0, 深股通, 0
南玻A, 000012, 0, 特斯拉, 1
南玻A, 000012, 0, 雄安新区, 0
南玻A, 000012, 0, 一带一路, 0
沙河股份, 000014, 0, 物业管理, 0
沙河股份, 000014, 0, 粤港澳大湾区, 0
深康佳A, 000016, 0, 标普道琼斯A股, 0
深康佳A, 000016, 0, 超清视频, 0
深康佳A, 000016, 0, 创投, 0
深康佳A, 000016, 0, 存储芯片, 0
深康佳A, 000016, 0, 电子商务, 0
深康佳A, 000016, 0, 分拆上市意愿, 0
深康佳A, 000016, 0, 家用电器, 0
深康佳A, 000016, 0, MiniLED, 1
深康佳A, 000016, 0, PPP概念, 0
深康佳A, 000016, 0, 深股通, 0
深康佳A, 000016, 0, 腾讯概念, 0
深康佳A, 000016, 0, 网约车, 0
深康佳A, 000016, 0, 污水处理, 0
深康佳A, 000016, 0, 消费电子概念, 1
深康佳A, 000016, 0, 芯片概念, 0
深康佳A, 000016, 0, 央企国企改革, 0
深康佳A, 000016, 0, 智能家居, 0
深中华A, 000017, 0, 锂电池, 0
深中华A, 000017, 0, 黄金概念, 0
深中华A, 000017, 0, 新零售, 0
深中华A, 000017, 0, 粤港澳大湾区, 0
深粮控股, 000019, 0, 标普道琼斯A股, 0
深粮控股, 000019, 0, 电子商务, 0
深粮控股, 000019, 0, 国企改革, 0
深粮控股, 000019, 0, 冷链物流, 0
深粮控股, 000019, 0, 深股通, 0
深粮控股, 000019, 0, 一带一路, 0
深粮控股, 000019, 0, 预制菜, 0
深华发A, 000020, 20, 粤港澳大湾区, 0
深科技, 000021, 20, 超级电容, 0
深科技, 000021, 20, 存储芯片, 0
深科技, 000021, 20, 工业4.0, 0
深科技, 000021, 20, 华为概念, 0
深科技, 000021, 20, 集成电路概念, 0
深科技, 000021, 20, 节能照明, 0
深科技, 000021, 20, MSCI概念, 0
深科技, 000021, 20, 区块链, 0
深科技, 000021, 20, 无人机, 0
深科技, 000021, 20, 先进封装, 0
深科技, 000021, 20, 消费电子概念, 1
深科技, 000021, 20, 新能源汽车, 1
深科技, 000021, 20, 芯片概念, 0
深科技, 000021, 20, 央企国企改革, 0
深科技, 000021, 20, 医疗器械概念, 0
深科技, 000021, 20, 智能电网, 0
深科技, 000021, 20, 智能制造, 0
ST深天, 000023, 0, 壳资源, 0
ST深天, 000023, 0, ST板块, 0
ST深天, 000023, 0, 物业管理, 0
ST深天, 000023, 0, 粤港澳大湾区, 0
特力A, 000025, 0, 标普道琼斯A股, 0
特力A, 000025, 0, 国企改革, 0
特力A, 000025, 0, 黄金概念, 0
特力A, 000025, 0, 深股通, 0
特力A, 000025, 0, 物业管理, 0
特力A, 000025, 0, 粤港澳大湾区, 0
飞亚达, 000026, 0, 电子商务, 0
飞亚达, 000026, 0, 国企改革, 0
飞亚达, 000026, 0, 央企国企改革, 0
飞亚达, 000026, 0, 智能穿戴, 0
深圳能源, 000027, 0, 标普道琼斯A股, 0
深圳能源, 000027, 0, 参股券商, 0
深圳能源, 000027, 0, 参股新三板, 0
深圳能源, 000027, 0, 超超临界发电, 0
深圳能源, 000027, 0, 充电桩, 0
深圳能源, 000027, 0, 创投, 0
深圳能源, 000027, 0, 储能, 0
深圳能源, 000027, 0, 风电, 0
深圳能源, 000027, 0, 光伏概念, 0
深圳能源, 000027, 0, 固废处理, 0
深圳能源, 000027, 0, 互联网保险, 0
深圳能源, 000027, 0, 节能环保, 0
深圳能源, 000027, 0, 垃圾分类, 0
深圳能源, 000027, 0, 绿色电力, 0
深圳能源, 000027, 0, MSCI概念, 0
深圳能源, 000027, 0, PPP概念, 0
深圳能源, 000027, 0, 氢能源, 0
深圳能源, 000027, 0, 深股通, 0
深圳能源, 000027, 0, 碳交易, 0
深圳能源, 000027, 0, 碳中和, 0
深圳能源, 000027, 0, 特高压, 0
深圳能源, 000027, 0, 腾讯概念, 0
深圳能源, 000027, 0, 天然气, 0
深圳能源, 000027, 0, 粤港澳大湾区, 0
国药一致, 000028, 0, 标普道琼斯A股, 0
国药一致, 000028, 0, 国企改革, 0
国药一致, 000028, 0, 互联网医疗, 0
国药一致, 000028, 0, 冷链物流, 0
国药一致, 000028, 0, 融资融券, 0
国药一致, 000028, 0, 深股通, 0
国药一致, 000028, 0, 央企国企改革, 0
深深房A, 000029, 0, 物业管理, 0
深深房A, 000029, 0, 粤港澳大湾区, 0
富奥股份, 000030, 0, 标普道琼斯A股, 0
富奥股份, 000030, 0, 比亚迪概念, 1
富奥股份, 000030, 0, 参股保险, 0
富奥股份, 000030, 0, 宁德时代概念, 0
富奥股份, 000030, 0, 国企改革, 0
富奥股份, 000030, 0, 华为汽车, 1
富奥股份, 000030, 0, 汽车电子, 0
富奥股份, 000030, 0, 汽车热管理, 1
富奥股份, 000030, 0, 融资融券, 0
富奥股份, 000030, 0, 深股通, 0
富奥股份, 000030, 0, 小米概念, 0
富奥股份, 000030, 0, 新能源汽车, 1
富奥股份, 000030, 0, 智能制造, 0
富奥股份, 000030, 0, 证金持股, 0
大悦城, 000031, 0, 标普道琼斯A股, 0
大悦城, 000031, 0, 国企改革, 0
大悦城, 000031, 0, 深股通, 0
大悦城, 000031, 0, 央企国企改革, 0
大悦城, 000031, 0, 粤港澳大湾区, 0
大悦城, 000031, 0, 证金持股, 0
深桑达A, 000032, 0, 安防, 0
深桑达A, 000032, 0, 大数据, 0
深桑达A, 000032, 0, 东数西算（算力）, 0
深桑达A, 000032, 0, 高铁, 0
深桑达A, 000032, 0, 国产操作系统, 0
深桑达A, 000032, 0, 国资云, 0
深桑达A, 000032, 0, 节能照明, 0
深桑达A, 000032, 0, 绿色电力, 0
深桑达A, 000032, 0, 柔性屏, 0
深桑达A, 000032, 0, 数据确权, 0
深桑达A, 000032, 0, 数据要素, 0
深桑达A, 000032, 0, 数据中心, 0
深桑达A, 000032, 0, 数字经济, 0
深桑达A, 000032, 0, 数字孪生, 0
深桑达A, 000032, 0, 数字乡村, 0
深桑达A, 000032, 0, 碳中和, 0
深桑达A, 000032, 0, 体育产业, 0
深桑达A, 000032, 0, 信创, 0
深桑达A, 000032, 0, 央企国企改革, 0
深桑达A, 000032, 0, 元宇宙, 0
深桑达A, 000032, 0, 粤港澳大湾区, 0
深桑达A, 000032, 0, 智慧城市, 0
深桑达A, 000032, 0, 智慧政务, 0
深桑达A, 000032, 0, 智能交通, 0
深桑达A, 000032, 0, 中芯国际概念, 0
神州数码, 000034, 0, 阿里巴巴概念, 0
神州数码, 000034, 0, 边缘计算, 0
神州数码, 000034, 0, 东数西算（算力）, 0
神州数码, 000034, 0, 鸿蒙概念, 0
神州数码, 000034, 0, 华为概念, 0
神州数码, 000034, 0, 华为鲲鹏, 0
神州数码, 000034, 0, 华为昇腾, 0
神州数码, 000034, 0, 区块链, 0
神州数码, 000034, 0, 数字孪生, 0
神州数码, 000034, 0, 物联网, 0
神州数码, 000034, 0, 信创, 0
神州数码, 000034, 0, 网络安全, 0
神州数码, 000034, 0, 液冷服务器, 0
神州数码, 000034, 0, 英伟达概念, 0
神州数码, 000034, 0, 云计算, 0
中国天楹, 000035, 0, 标普道琼斯A股, 0
中国天楹, 000035, 0, 储能, 0
中国天楹, 000035, 0, 固废处理, 0
中国天楹, 000035, 0, 节能环保, 0
中国天楹, 000035, 0, 机器人概念, 0
中国天楹, 000035, 0, 垃圾分类, 0
中国天楹, 000035, 0, 人工智能, 0
中国天楹, 000035, 0, 深股通, 0
中国天楹, 000035, 0, 医疗废物处理, 0
华联控股, 000036, 0, 标普道琼斯A股, 0
华联控股, 000036, 0, 融资融券, 0
华联控股, 000036, 0, 深股通, 0
华联控股, 000036, 0, 物业管理, 0
深南电A, 000037, 0, 储能, 0
深南电A, 000037, 0, 固废处理, 0
深南电A, 000037, 0, 核电, 0
深南电A, 000037, 0, 节能环保, 0
深南电A, 000037, 0, 粤港澳大湾区, 0
中集集团, 000039, 0, 标普道琼斯A股, 0
中集集团, 000039, 0, 参股券商, 0
中集集团, 000039, 0, 分拆上市意愿, 0
中集集团, 000039, 0, 风电, 0
中集集团, 000039, 0, 冷链物流, 0
中集集团, 000039, 0, 氢能源, 0
中集集团, 000039, 0, 融资融券, 0
中集集团, 000039, 0, 深股通, 0
中集集团, 000039, 0, 天然气, 0
中集集团, 000039, 0, 物联网, 0
中集集团, 000039, 0, 雄安新区, 0
中集集团, 000039, 0, 粤港澳大湾区, 0
东旭蓝天, 000040, 0, 标普道琼斯A股, 0
东旭蓝天, 000040, 0, 储能, 0
东旭蓝天, 000040, 0, 光伏概念, 0
东旭蓝天, 000040, 0, 固废处理, 0
东旭蓝天, 000040, 0, 华为概念, 0
东旭蓝天, 000040, 0, 节能环保, 0
东旭蓝天, 000040, 0, 粮食概念, 0
东旭蓝天, 000040, 0, 绿色电力, 0
东旭蓝天, 000040, 0, PPP概念, 0
东旭蓝天, 000040, 0, 区块链, 0
东旭蓝天, 000040, 0, 深股通, 0
东旭蓝天, 000040, 0, TOPCON电池, 0
东旭蓝天, 000040, 0, 乡村振兴, 0
东旭蓝天, 000040, 0, 粤港澳大湾区, 0
中洲控股, 000042, 0, 标普道琼斯A股, 0
中洲控股, 000042, 0, 深股通, 0
中洲控股, 000042, 0, 粤港澳大湾区, 0
深纺织A, 000045, 0, 超清视频, 0
深纺织A, 000045, 0, OLED, 0
深纺织A, 000045, 0, 物业管理, 0
深纺织A, 000045, 0, 虚拟现实, 0
京基智农, 000048, 0, 融资融券, 0
京基智农, 000048, 0, 深股通, 0
京基智农, 000048, 0, 粤港澳大湾区, 0
德赛电池, 000049, 120, 标普道琼斯A股, 0
德赛电池, 000049, 120, 储能, 0
德赛电池, 000049, 120, 锂电池, 0
德赛电池, 000049, 120, 恒大概念, 0
德赛电池, 000049, 120, 华为概念, 0
德赛电池, 000049, 120, 苹果概念, 1
德赛电池, 000049, 120, 深股通, 0
德赛电池, 000049, 120, 物联网, 0
德赛电池, 000049, 120, 无线耳机, 0
德赛电池, 000049, 120, 消费电子概念, 1
德赛电池, 000049, 120, 小米概念, 0
德赛电池, 000049, 120, 新能源汽车, 1
德赛电池, 000049, 120, 智能穿戴, 0
德赛电池, 000049, 120, 5G, 0
深天马A, 000050, 0, 标普道琼斯A股, 0
深天马A, 000050, 0, 超清视频, 0
深天马A, 000050, 0, 国企改革, 0
深天马A, 000050, 0, 华为概念, 0
深天马A, 000050, 0, MSCI概念, 0
深天马A, 000050, 0, OLED, 0
深天马A, 000050, 0, 苹果概念, 1
深天马A, 000050, 0, 柔性屏, 0
深天马A, 000050, 0, 深股通, 0
深天马A, 000050, 0, 小米概念, 0
深天马A, 000050, 0, 芯片概念, 0
深天马A, 000050, 0, 虚拟现实, 0
深天马A, 000050, 0, 央企国企改革, 0
深天马A, 000050, 0, 智能穿戴, 0
方大集团, 000055, 0, 分拆上市意愿, 0
方大集团, 000055, 0, 光伏概念, 0
方大集团, 000055, 0, 绿色电力, 0
方大集团, 000055, 0, 融资融券, 0
方大集团, 000055, 0, 数字经济, 0
方大集团, 000055, 0, 物业管理, 0
方大集团, 000055, 0, 乡村振兴, 0
方大集团, 000055, 0, 新材料概念, 0
方大集团, 000055, 0, 一带一路, 0
方大集团, 000055, 0, 粤港澳大湾区, 0
皇庭国际, 000056, 0, 参股保险, 0
皇庭国际, 000056, 0, 融资融券, 0
皇庭国际, 000056, 0, 物业管理, 0
皇庭国际, 000056, 0, 新零售, 0
皇庭国际, 000056, 0, 芯片概念, 0
深赛格, 000058, 0, 参股新三板, 0
深赛格, 000058, 0, 创投, 0
深赛格, 000058, 0, 电子竞技, 0
深赛格, 000058, 0, 电子商务, 0
深赛格, 000058, 0, 光伏概念, 0
深赛格, 000058, 0, 华为概念, 0
深赛格, 000058, 0, 卫星导航, 0
深赛格, 000058, 0, 物业管理, 0
华锦股份, 000059, 0, 标普道琼斯A股, 0
华锦股份, 000059, 0, 国企改革, 0
华锦股份, 000059, 0, 化肥, 0
华锦股份, 000059, 0, 深股通, 0
华锦股份, 000059, 0, 央企国企改革, 0
中金岭南, 000060, 0, 标普道琼斯A股, 0
中金岭南, 000060, 0, 电子商务, 0
中金岭南, 000060, 0, 国企改革, 0
中金岭南, 000060, 0, 钴, 0
中金岭南, 000060, 0, 黄金概念, 0
中金岭南, 000060, 0, 金属铅, 0
中金岭南, 000060, 0, 金属锌, 0
中金岭南, 000060, 0, 金属镍, 0
中金岭南, 000060, 0, 期货概念, 0
中金岭南, 000060, 0, 深股通, 0
中金岭南, 000060, 0, 金属铜, 0
中金岭南, 000060, 0, 小金属概念, 0
中金岭南, 000060, 0, 稀缺资源, 0
农产品, 000061, 0, 标普道琼斯A股, 0
农产品, 000061, 0, 电子商务, 0
农产品, 000061, 0, 国企改革, 0
农产品, 000061, 0, 冷链物流, 0
农产品, 000061, 0, 区块链, 0
农产品, 000061, 0, 融资融券, 0
农产品, 000061, 0, 深股通, 0
农产品, 000061, 0, 统一大市场, 0
农产品, 000061, 0, 网络直播, 0
农产品, 000061, 0, 乡村振兴, 0
农产品, 000061, 0, 新零售, 0
农产品, 000061, 0, 证金持股, 0
深圳华强, 000062, 0, 标普道琼斯A股, 0
深圳华强, 000062, 0, 比亚迪概念, 1
深圳华强, 000062, 0, 创投, 0
深圳华强, 000062, 0, 电子商务, 0
深圳华强, 000062, 0, 互联网金融, 0
深圳华强, 000062, 0, 华为概念, 0
深圳华强, 000062, 0, 汽车电子, 0
深圳华强, 000062, 0, 深股通, 0
深圳华强, 000062, 0, 雄安新区, 0
深圳华强, 000062, 0, 粤港澳大湾区, 0
深圳华强, 000062, 0, 智慧城市, 0
深圳华强, 000062, 0, 证金持股, 0
中兴通讯, 000063, 0, 标普道琼斯A股, 0
中兴通讯, 000063, 0, 边缘计算, 0
中兴通讯, 000063, 0, 车联网, 0
中兴通讯, 000063, 0, 锂电池, 0
中兴通讯, 000063, 0, 东数西算（算力）, 0
中兴通讯, 000063, 0, 国产操作系统, 0
中兴通讯, 000063, 0, 国产软件, 0
中兴通讯, 000063, 0, MSCI概念, 0
中兴通讯, 000063, 0, 汽车电子, 0
中兴通讯, 000063, 0, 人工智能, 0
中兴通讯, 000063, 0, 数据中心, 0
中兴通讯, 000063, 0, 数字经济, 0
中兴通讯, 000063, 0, 同花顺漂亮100, 0
中兴通讯, 000063, 0, 物联网, 0
中兴通讯, 000063, 0, 消费电子概念, 1
中兴通讯, 000063, 0, 新能源汽车, 1
中兴通讯, 000063, 0, 芯片概念, 0
中兴通讯, 000063, 0, 网络安全, 0
中兴通讯, 000063, 0, 虚拟现实, 0
中兴通讯, 000063, 0, 液冷服务器, 0
中兴通讯, 000063, 0, 元宇宙, 0
中兴通讯, 000063, 0, 云计算, 0
中兴通讯, 000063, 0, 智慧城市, 0
中兴通讯, 000063, 0, 智能穿戴, 0
中兴通讯, 000063, 0, 证金持股, 0
中兴通讯, 000063, 0, 5G, 0
中兴通讯, 000063, 0, 6G概念, 0
北方国际, 000065, 0, 标普道琼斯A股, 0
北方国际, 000065, 0, 超超临界发电, 0
北方国际, 000065, 0, 风电, 0
北方国际, 000065, 0, 煤炭概念, 0
北方国际, 000065, 0, 同花顺中特估100, 0
北方国际, 000065, 0, 央企国企改革, 0
北方国际, 000065, 0, 一带一路, 0
北方国际, 000065, 0, 智能物流, 0
中国长城, 000066, 0, 标普道琼斯A股, 0
中国长城, 000066, 0, 车联网, 0
中国长城, 000066, 0, 大数据, 0
中国长城, 000066, 0, 锂电池, 0
中国长城, 000066, 0, 东数西算（算力）, 0
中国长城, 000066, 0, 分拆上市意愿, 0
中国长城, 000066, 0, 国产软件, 0
中国长城, 000066, 0, 军工, 0
中国长城, 000066, 0, 国企改革, 0
中国长城, 000066, 0, 互联网医疗, 0
中国长城, 000066, 0, 华为概念, 0
中国长城, 000066, 0, 集成电路概念, 0
中国长城, 000066, 0, 军民融合, 0
中国长城, 000066, 0, MSCI概念, 0
中国长城, 000066, 0, 钠离子电池, 0
中国长城, 000066, 0, 汽车电子, 0
中国长城, 000066, 0, 区块链, 0
中国长城, 000066, 0, 人工智能, 0
中国长城, 000066, 0, 深股通, 0
中国长城, 000066, 0, 数据中心, 0
中国长城, 000066, 0, 数字经济, 0
中国长城, 000066, 0, 卫星导航, 0
中国长城, 000066, 0, 信创, 0
中国长城, 000066, 0, 芯片概念, 0
中国长城, 000066, 0, 网络安全, 0
中国长城, 000066, 0, 央企国企改革, 0
中国长城, 000066, 0, 粤港澳大湾区, 0
中国长城, 000066, 0, 云计算, 0
中国长城, 000066, 0, 智慧城市, 0
中国长城, 000066, 0, 中字头股票, 0
中国长城, 000066, 0, 5G, 0
华控赛格, 000068, 0, 创投, 0
华控赛格, 000068, 0, 锂电池, 0
华控赛格, 000068, 0, 国企改革, 0
华控赛格, 000068, 0, PPP概念, 0
华控赛格, 000068, 0, 粤港澳大湾区, 0
华控赛格, 000068, 0, 智慧城市, 0
华侨城A, 000069, 20, 标普道琼斯A股, 0
华侨城A, 000069, 20, 冰雪产业, 0
华侨城A, 000069, 20, 参股券商, 0
华侨城A, 000069, 20, 国企改革, 0
华侨城A, 000069, 20, MSCI概念, 0
华侨城A, 000069, 20, NFT概念, 0
华侨城A, 000069, 20, 深股通, 0
华侨城A, 000069, 20, 特色小镇, 0
华侨城A, 000069, 20, 体育产业, 0
华侨城A, 000069, 20, 新型城镇化, 0
华侨城A, 000069, 20, 央企国企改革, 0
华侨城A, 000069, 20, 证金持股, 0
特发信息, 000070, 0, 创投, 0
特发信息, 000070, 0, 大数据, 0
特发信息, 000070, 0, 东数西算（算力）, 0
特发信息, 000070, 0, 抖音概念, 0
特发信息, 000070, 0, F5G概念, 0
特发信息, 000070, 0, 共封装光学（CPO）, 0
特发信息, 000070, 0, 军工, 0
特发信息, 000070, 0, 国资云, 0
特发信息, 000070, 0, 华为概念, 0
特发信息, 000070, 0, 人工智能, 0
特发信息, 000070, 0, 数据中心, 0
特发信息, 000070, 0, 算力租赁, 0
特发信息, 000070, 0, 特高压, 0
特发信息, 000070, 0, 卫星导航, 0
特发信息, 000070, 0, 无人机, 0
特发信息, 000070, 0, 信创, 0
特发信息, 000070, 0, 芯片概念, 0
特发信息, 000070, 0, 一带一路, 0
特发信息, 000070, 0, 粤港澳大湾区, 0
特发信息, 000070, 0, 云计算, 0
特发信息, 000070, 0, 智慧城市, 0
特发信息, 000070, 0, 智慧灯杆, 0
特发信息, 000070, 0, 智能电网, 0
特发信息, 000070, 0, 5G, 0
海王生物, 000078, 120, 标普道琼斯A股, 0
海王生物, 000078, 120, 仿制药一致性评价, 0
海王生物, 000078, 120, 健康中国, 0
海王生物, 000078, 120, 冷链物流, 0
海王生物, 000078, 120, 禽流感, 0
海王生物, 000078, 120, 融资融券, 0
海王生物, 000078, 120, 深股通, 0
海王生物, 000078, 120, 医疗器械概念, 0
盐田港, 000088, 0, 标普道琼斯A股, 0
盐田港, 000088, 0, 国企改革, 0
盐田港, 000088, 0, 冷链物流, 0
盐田港, 000088, 0, 融资融券, 0
盐田港, 000088, 0, 深股通, 0
盐田港, 000088, 0, 统一大市场, 0
盐田港, 000088, 0, 雄安新区, 0
盐田港, 000088, 0, 粤港澳大湾区, 0
盐田港, 000088, 0, 中俄贸易概念, 0
深圳机场, 000089, 0, 标普道琼斯A股, 0
深圳机场, 000089, 0, 国企改革, 0
深圳机场, 000089, 0, 深股通, 0
深圳机场, 000089, 0, 粤港澳大湾区, 0
天健集团, 000090, 0, 标普道琼斯A股, 0
天健集团, 000090, 0, 粤港澳大湾区, 0
天健集团, 000090, 0, 租售同权, 0
广聚能源, 000096, 0, 国企改革, 0
广聚能源, 000096, 0, 粤港澳大湾区, 0
中信海直, 000099, 0, 风电, 0
中信海直, 000099, 0, 军工, 0
中信海直, 000099, 0, 国企改革, 0
中信海直, 000099, 0, 华为概念, 0
中信海直, 000099, 0, 深股通, 0
中信海直, 000099, 0, 通用航空, 0
中信海直, 000099, 0, 无人机, 0
中信海直, 000099, 0, 央企国企改革, 0
中信海直, 000099, 0, 粤港澳大湾区, 0
中信海直, 000099, 0, 中字头股票, 0
TCL科技, 000100, 0, 标普道琼斯A股, 0
TCL科技, 000100, 0, 比亚迪概念, 1
TCL科技, 000100, 0, 参股新三板, 0
TCL科技, 000100, 0, 参股银行, 0
TCL科技, 000100, 0, 超级品牌, 0
TCL科技, 000100, 0, 超清视频, 0
TCL科技, 000100, 0, 工业4.0, 0
TCL科技, 000100, 0, 工业互联网, 0
TCL科技, 000100, 0, 光伏概念, 0
TCL科技, 000100, 0, 华为概念, 0
TCL科技, 000100, 0, 集成电路概念, 0
TCL科技, 000100, 0, MSCI概念, 0
TCL科技, 000100, 0, OLED, 0
TCL科技, 000100, 0, 融资融券, 0
TCL科技, 000100, 0, 深股通, 0
TCL科技, 000100, 0, 小米概念, 0
TCL科技, 000100, 0, 芯片概念, 0
TCL科技, 000100, 0, 虚拟现实, 0
TCL科技, 000100, 0, 三季报预增, 0
TCL科技, 000100, 0, 证金持股, 0
中成股份, 000151, 20, 固废处理, 0
中成股份, 000151, 20, 国企改革, 0
中成股份, 000151, 20, 京津冀一体化, 0
中成股份, 000151, 20, 新材料概念, 0
中成股份, 000151, 20, 央企国企改革, 0
中成股份, 000151, 20, 一带一路, 0
中成股份, 000151, 20, 中俄贸易概念, 0
中成股份, 000151, 20, 中字头股票, 0
丰原药业, 000153, 20, 流感, 0
丰原药业, 000153, 20, 生物医药, 0
丰原药业, 000153, 20, 眼科医疗, 0
川能动力, 000155, 0, 比亚迪概念, 1
川能动力, 000155, 0, 宁德时代概念, 0
川能动力, 000155, 0, 储能, 0
川能动力, 000155, 0, 锂电池, 0
川能动力, 000155, 0, 风电, 0
川能动力, 000155, 0, 光伏概念, 0
川能动力, 000155, 0, 节能环保, 0
川能动力, 000155, 0, 磷化工, 0
川能动力, 000155, 0, 绿色电力, 0
川能动力, 000155, 0, 新能源汽车, 1
川能动力, 000155, 0, 盐湖提锂, 0
华数传媒, 000156, 0, 标普道琼斯A股, 0
华数传媒, 000156, 0, 超清视频, 0
华数传媒, 000156, 0, 大数据, 0
华数传媒, 000156, 0, 国企改革, 0
华数传媒, 000156, 0, 杭州亚运会, 0
华数传媒, 000156, 0, 深股通, 0
华数传媒, 000156, 0, 数字经济, 0
华数传媒, 000156, 0, 文化传媒, 0
华数传媒, 000156, 0, 物联网, 0
华数传媒, 000156, 0, 乡村振兴, 0
华数传媒, 000156, 0, 虚拟现实, 0
华数传媒, 000156, 0, 智慧城市, 0
华数传媒, 000156, 0, 5G, 0
中联重科, 000157, 0, 标普道琼斯A股, 0
中联重科, 000157, 0, 宁德时代概念, 0
中联重科, 000157, 0, 工业互联网, 0
中联重科, 000157, 0, 节能环保, 0
中联重科, 000157, 0, MSCI概念, 0
中联重科, 000157, 0, 融资融券, 0
中联重科, 000157, 0, 深股通, 0
中联重科, 000157, 0, 乡村振兴, 0
中联重科, 000157, 0, 一带一路, 0
中联重科, 000157, 0, 证金持股, 0
常山北明, 000158, 0, 标普道琼斯A股, 0
常山北明, 000158, 0, 百度概念, 0
常山北明, 000158, 0, 参股银行, 0
常山北明, 000158, 0, 大数据, 0
常山北明, 000158, 0, 电子商务, 0
常山北明, 000158, 0, 工业互联网, 0
常山北明, 000158, 0, 国产软件, 0
常山北明, 000158, 0, 国企改革, 0
常山北明, 000158, 0, 华为概念, 0
常山北明, 000158, 0, 京津冀一体化, 0
常山北明, 000158, 0, 机器人概念, 0
常山北明, 000158, 0, 冷链物流, 0
常山北明, 000158, 0, 区块链, 0
常山北明, 000158, 0, 人工智能, 0
常山北明, 000158, 0, 深股通, 0
常山北明, 000158, 0, 数据中心, 0
常山北明, 000158, 0, 数字经济, 0
常山北明, 000158, 0, 腾讯概念, 0
常山北明, 000158, 0, 雄安新区, 0
常山北明, 000158, 0, 信创, 0
常山北明, 000158, 0, 云计算, 0
常山北明, 000158, 0, 智慧城市, 0
常山北明, 000158, 0, 智能交通, 0
国际实业, 000159, 0, 光伏概念, 0
国际实业, 000159, 0, 壳资源, 0
国际实业, 000159, 0, 新疆振兴, 0
国际实业, 000159, 0, 一带一路, 0
申万宏源, 000166, 0, 标普道琼斯A股, 0
